key,CPU
alias,CPU
unit,(%)
begin date,2019/02/28
end date,2019/02/28
count,656
,
min,0.0
max,14.57
avg,7.86
,
17:25:20,1.00
17:25:21,0.00
17:25:21,0.00
17:25:22,0.00
17:25:22,0.00
17:25:23,14.57
17:25:24,6.04
17:25:24,2.40
17:25:25,4.69
17:25:26,6.28
17:25:27,2.76
17:25:27,6.70
17:25:28,5.59
17:25:29,6.64
17:25:30,7.05
17:25:31,7.44
17:25:32,6.15
17:25:32,9.31
17:25:33,7.11
17:25:34,8.45
17:25:35,8.02
17:25:36,5.24
17:25:37,8.47
17:25:38,7.37
17:25:39,7.20
17:25:40,7.91
17:25:41,7.89
17:25:42,4.81
17:25:43,8.72
17:25:43,6.84
17:25:44,7.39
17:25:45,8.07
17:25:46,6.13
17:25:47,7.14
17:25:48,8.49
17:25:49,8.37
17:25:50,10.77
17:25:50,8.17
17:25:51,4.35
17:25:52,8.72
17:25:53,9.95
17:25:54,9.17
17:25:55,6.38
17:25:56,7.62
17:25:57,5.07
17:25:57,7.37
17:25:58,9.14
17:25:59,7.92
17:26:00,8.70
17:26:01,6.94
17:26:02,5.13
17:26:02,7.69
17:26:03,7.14
17:26:04,9.71
17:26:05,4.08
17:26:06,5.91
17:26:07,5.66
17:26:08,8.29
17:26:08,9.13
17:26:09,7.92
17:26:10,9.14
17:26:11,4.64
17:26:12,7.00
17:26:13,8.89
17:26:14,7.59
17:26:15,8.14
17:26:15,7.66
17:26:16,5.95
17:26:17,8.95
17:26:18,7.58
17:26:19,7.28
17:26:20,8.17
17:26:21,11.21
17:26:22,5.99
17:26:22,7.35
17:26:23,7.46
17:26:24,7.43
17:26:25,6.79
17:26:26,6.40
17:26:27,5.64
17:26:28,7.00
17:26:29,7.77
17:26:29,8.63
17:26:31,7.27
17:26:31,5.82
17:26:32,8.76
17:26:33,6.48
17:26:34,8.18
17:26:35,8.72
17:26:36,6.64
17:26:37,4.81
17:26:38,7.77
17:26:38,8.68
17:26:39,9.66
17:26:40,7.52
17:26:41,5.18
17:26:42,7.44
17:26:43,8.45
17:26:44,8.72
17:26:45,7.69
17:26:46,6.47
17:26:47,4.15
17:26:48,8.17
17:26:49,7.59
17:26:49,6.47
17:26:50,7.46
17:26:51,5.12
17:26:52,8.11
17:26:53,8.74
17:26:54,8.33
17:26:55,9.00
17:26:55,8.54
17:26:56,5.45
17:26:57,7.44
17:26:58,9.17
17:26:59,7.28
17:27:00,8.21
17:27:01,6.70
17:27:02,8.00
17:27:03,8.81
17:27:04,7.98
17:27:05,8.05
17:27:06,7.77
17:27:06,5.58
17:27:07,7.96
17:27:08,7.32
17:27:09,6.83
17:27:10,6.97
17:27:11,6.90
17:27:12,6.33
17:27:13,8.89
17:27:14,10.20
17:27:14,7.69
17:27:15,8.12
17:27:16,5.41
17:27:17,7.77
17:27:18,8.45
17:27:19,7.69
17:27:20,8.45
17:27:21,7.34
17:27:22,6.28
17:27:22,8.06
17:27:23,7.61
17:27:24,7.69
17:27:25,8.60
17:27:26,6.22
17:27:27,7.43
17:27:28,8.07
17:27:29,8.24
17:27:29,7.35
17:27:30,6.57
17:27:31,7.22
17:27:32,8.50
17:27:33,8.95
17:27:34,7.87
17:27:35,7.44
17:27:36,7.77
17:27:37,6.40
17:27:37,8.00
17:27:38,8.51
17:27:39,6.67
17:27:40,6.94
17:27:41,5.66
17:27:42,6.54
17:27:43,7.66
17:27:44,8.29
17:27:45,8.60
17:27:46,7.14
17:27:47,6.19
17:27:48,8.08
17:27:49,6.49
17:27:49,7.77
17:27:50,8.57
17:27:51,6.01
17:27:52,7.39
17:27:53,8.22
17:27:54,8.70
17:27:55,7.44
17:27:56,5.94
17:27:57,5.88
17:27:57,9.22
17:27:58,8.78
17:27:59,7.17
17:28:00,7.62
17:28:01,6.86
17:28:02,7.76
17:28:03,7.84
17:28:04,9.18
17:28:05,7.73
17:28:06,8.38
17:28:07,5.95
17:28:08,7.58
17:28:09,7.76
17:28:09,8.74
17:28:10,8.92
17:28:11,6.53
17:28:12,9.71
17:28:13,7.58
17:28:14,7.66
17:28:15,8.14
17:28:16,9.45
17:28:17,9.14
17:28:18,6.93
17:28:19,8.25
17:28:20,9.30
17:28:21,8.49
17:28:22,4.65
17:28:23,8.00
17:28:24,9.90
17:28:24,8.54
17:28:25,8.04
17:28:26,6.45
17:28:27,7.69
17:28:28,8.61
17:28:29,6.37
17:28:30,7.27
17:28:31,7.92
17:28:32,6.42
17:28:33,8.76
17:28:34,7.69
17:28:35,8.18
17:28:35,7.76
17:28:36,5.80
17:28:37,8.46
17:28:38,8.07
17:28:39,8.15
17:28:40,8.74
17:28:41,5.91
17:28:42,6.67
17:28:43,7.80
17:28:44,7.58
17:28:45,9.00
17:28:46,7.52
17:28:47,5.91
17:28:47,9.01
17:28:48,6.98
17:28:49,8.12
17:28:50,7.00
17:28:51,6.31
17:28:52,8.65
17:28:53,7.36
17:28:54,8.74
17:28:55,9.47
17:28:56,7.98
17:28:57,6.49
17:28:57,7.88
17:28:58,7.73
17:28:59,8.65
17:29:00,7.39
17:29:01,5.49
17:29:02,7.11
17:29:03,8.06
17:29:04,7.73
17:29:05,8.06
17:29:06,7.76
17:29:07,6.30
17:29:08,7.98
17:29:09,8.29
17:29:10,8.05
17:29:11,7.47
17:29:12,7.77
17:29:12,8.89
17:29:13,7.80
17:29:14,7.56
17:29:15,8.37
17:29:16,5.21
17:29:17,8.16
17:29:18,8.91
17:29:19,8.25
17:29:20,8.59
17:29:21,8.42
17:29:22,5.76
17:29:22,7.39
17:29:23,8.07
17:29:24,7.83
17:29:25,9.57
17:29:26,5.66
17:29:27,8.74
17:29:28,6.97
17:29:29,8.29
17:29:30,7.48
17:29:31,8.00
17:29:32,6.99
17:29:32,7.59
17:29:33,7.58
17:29:34,8.72
17:29:35,7.76
17:29:36,6.84
17:29:37,8.98
17:29:38,7.46
17:29:39,8.02
17:29:40,7.45
17:29:41,6.47
17:29:41,7.65
17:29:42,11.22
17:29:43,6.88
17:29:44,8.02
17:29:45,7.96
17:29:46,8.96
17:29:47,6.88
17:29:48,9.39
17:29:49,8.16
17:29:50,8.29
17:29:51,7.46
17:29:51,6.12
17:29:52,7.39
17:29:53,9.26
17:29:54,7.98
17:29:55,7.66
17:29:56,5.83
17:29:57,7.73
17:29:58,7.83
17:29:59,9.69
17:30:00,8.93
17:30:01,8.17
17:30:02,5.42
17:30:03,9.14
17:30:03,8.56
17:30:04,9.84
17:30:05,7.30
17:30:06,5.39
17:30:07,9.05
17:30:08,8.10
17:30:09,8.33
17:30:10,8.21
17:30:11,6.76
17:30:12,6.54
17:30:13,9.36
17:30:14,6.98
17:30:15,7.14
17:30:15,8.85
17:30:16,8.99
17:30:17,7.69
17:30:18,8.53
17:30:19,10.14
17:30:20,8.21
17:30:21,7.26
17:30:22,8.42
17:30:23,8.56
17:30:24,7.51
17:30:25,9.04
17:30:25,8.88
17:30:26,7.11
17:30:27,8.00
17:30:28,8.04
17:30:29,7.62
17:30:30,7.45
17:30:31,7.35
17:30:32,6.38
17:30:33,9.69
17:30:34,8.59
17:30:35,7.11
17:30:35,9.84
17:30:36,6.12
17:30:37,8.17
17:30:38,9.68
17:30:39,9.89
17:30:40,9.66
17:30:41,8.11
17:30:42,6.51
17:30:42,8.82
17:30:43,10.05
17:30:44,10.05
17:30:45,7.44
17:30:46,5.64
17:30:47,9.55
17:30:48,8.68
17:30:49,10.04
17:30:50,8.04
17:30:51,7.89
17:30:52,5.65
17:30:53,8.55
17:30:54,9.83
17:30:55,8.18
17:30:55,8.45
17:30:56,7.21
17:30:57,9.09
17:30:58,6.64
17:30:59,8.81
17:31:00,7.04
17:31:01,4.83
17:31:02,7.25
17:31:03,8.93
17:31:04,7.66
17:31:05,7.26
17:31:06,9.13
17:31:07,6.80
17:31:08,8.97
17:31:09,7.51
17:31:09,7.69
17:31:10,7.18
17:31:11,6.44
17:31:12,7.94
17:31:13,7.98
17:31:14,7.56
17:31:15,9.27
17:31:16,7.58
17:31:17,9.39
17:31:18,7.37
17:31:19,6.45
17:31:20,7.65
17:31:20,7.49
17:31:21,5.53
17:31:22,9.23
17:31:23,7.39
17:31:24,8.26
17:31:25,9.09
17:31:26,7.38
17:31:27,6.53
17:31:28,9.19
17:31:29,8.12
17:31:30,7.69
17:31:31,7.48
17:31:31,6.10
17:31:32,7.32
17:31:33,9.44
17:31:34,7.73
17:31:35,8.30
17:31:36,5.53
17:31:37,6.97
17:31:38,8.90
17:31:39,9.38
17:31:40,7.69
17:31:41,6.86
17:31:41,6.47
17:31:42,7.00
17:31:43,9.04
17:31:44,6.88
17:31:45,7.78
17:31:46,9.52
17:31:47,7.19
17:31:48,8.07
17:31:49,8.44
17:31:49,8.86
17:31:50,10.11
17:31:51,6.36
17:31:52,8.56
17:31:53,8.94
17:31:54,9.21
17:31:55,7.69
17:31:56,6.03
17:31:57,9.05
17:31:58,7.58
17:31:59,7.39
17:32:00,10.05
17:32:01,8.70
17:32:02,7.00
17:32:02,8.07
17:32:03,10.78
17:32:04,8.52
17:32:05,7.31
17:32:06,6.67
17:32:07,8.07
17:32:08,9.85
17:32:09,7.94
17:32:10,7.98
17:32:11,6.31
17:32:12,8.02
17:32:13,9.09
17:32:14,8.87
17:32:15,7.66
17:32:16,8.37
17:32:17,9.13
17:32:18,9.35
17:32:19,7.59
17:32:20,7.92
17:32:21,7.98
17:32:22,6.93
17:32:23,10.29
17:32:23,9.78
17:32:24,10.05
17:32:25,8.23
17:32:26,7.27
17:32:27,7.81
17:32:28,8.56
17:32:29,9.30
17:32:30,7.94
17:32:31,7.34
17:32:32,9.17
17:32:33,8.79
17:32:34,9.95
17:32:35,7.08
17:32:36,7.66
17:32:37,7.88
17:32:37,8.87
17:32:38,10.71
17:32:39,8.50
17:32:40,9.09
17:32:41,6.28
17:32:42,9.64
17:32:43,9.68
17:32:44,9.72
17:32:45,9.69
17:32:46,7.83
17:32:47,8.95
17:32:48,9.62
17:32:49,8.74
17:32:50,9.35
17:32:51,9.79
17:32:52,7.49
17:32:53,8.13
17:32:54,9.18
17:32:54,10.15
17:32:55,8.64
17:32:56,8.33
17:32:57,7.96
17:32:58,7.91
17:32:59,9.27
17:33:00,9.00
17:33:01,7.42
17:33:02,8.68
17:33:03,9.22
17:33:04,8.37
17:33:05,8.33
17:33:06,7.87
17:33:07,7.39
17:33:08,8.16
17:33:09,9.66
17:33:10,8.72
17:33:11,7.96
17:33:12,8.64
17:33:13,8.30
17:33:13,9.09
17:33:14,10.95
17:33:15,7.54
17:33:16,7.04
17:33:17,8.65
17:33:18,8.33
17:33:19,8.06
17:33:20,8.58
17:33:21,6.33
17:33:22,6.39
17:33:23,7.69
17:33:24,8.56
17:33:25,8.80
17:33:26,8.68
17:33:27,8.57
17:33:28,9.52
17:33:29,8.53
17:33:30,9.95
17:33:31,7.86
17:33:32,7.41
17:33:32,7.59
17:33:33,9.44
17:33:34,7.66
17:33:35,6.83
17:33:36,8.37
17:33:37,8.65
17:33:38,8.37
17:33:39,9.66
17:33:40,8.13
17:33:41,7.94
17:33:42,7.89
17:33:43,8.21
17:33:44,8.46
17:33:45,8.96
17:33:46,8.76
17:33:47,5.94
17:33:48,9.78
17:33:49,8.70
17:33:50,8.37
17:33:51,9.81
17:33:52,6.07
17:33:52,8.33
17:33:53,8.12
17:33:54,8.04
17:33:55,7.83
17:33:56,6.60
17:33:57,8.70
17:33:58,7.61
17:33:59,9.71
17:34:00,8.00
17:34:01,8.02
17:34:02,7.08
17:34:03,8.96
17:34:04,8.14
17:34:05,8.63
17:34:06,8.78
17:34:07,6.42
17:34:08,8.41
17:34:09,9.05
17:34:10,9.59
17:34:11,8.29
17:34:11,9.19
17:34:12,9.50
17:34:13,8.00
17:34:14,8.10
17:34:15,8.47
17:34:16,6.93
17:34:17,9.14
17:34:18,8.70
17:34:19,8.81
17:34:20,8.63
17:34:21,10.38
17:34:22,6.81
17:34:23,8.29
17:34:24,9.59
17:34:25,9.35
17:34:26,8.48
17:34:27,6.38
17:34:28,10.14
17:34:29,7.87
17:34:30,8.85
17:34:31,8.48
17:34:32,7.07
17:34:32,7.66
17:34:33,7.37
17:34:34,8.00
17:34:35,7.96
17:34:36,6.93
17:34:37,9.27
17:34:38,8.82
17:34:39,9.86
17:34:40,7.98
17:34:41,7.59
17:34:42,7.65
17:34:43,8.54
17:34:44,9.09
17:34:45,8.76
17:34:46,8.47
17:34:47,5.88
17:34:48,9.35
17:34:49,9.62
17:34:50,7.76
